"mu","tau.theta","tau.e","alfa1","alfa2","alfa3","alfa4","tau.phi1","tau.phi2","tau.phi3","tau.phi4"
-1.64959579180768,1846.8747218135,0.0958121195627291,-2.15336388452887,-2.02200320556009,-0.954297618499051,-2.19775165989399,3.94016807183791,0.127882556229342,0.0246874630343274,0.194055462936004
-1.64106674874791,1925.65282207393,0.0987778700214959,-2.05228285396253,-2.23879007849444,-1.16523047176097,-2.00737368531845,3.15701919635691,0.106046446029847,0.0156489868151139,0.174728875482607
-1.63191193730937,1870.14196851798,0.103284134719389,-2.1085985461219,-2.22761764024638,-1.3052385705267,-1.94841963855241,3.44759406691105,0.108570285597361,0.0143562117322005,0.13045014591976
-1.62814148522369,1949.8599277594,0.109556006832031,-2.08399895563347,-2.17346119400696,-1.71259641642557,-1.8227754578947,4.37490414886867,0.110827821492649,0.0166294641624481,0.190435707273936
-1.60841644679816,2272.14702622586,0.112801560226237,-2.21385867050632,-2.11908110283264,-1.51842575824559,-1.49462001696338,3.383213714173,0.107731013625874,0.0189307963497352,0.194191962163504
-1.56393102247494,2070.26117797823,0.110457148073173,-2.07006339123136,-2.19458813996736,-1.6127037847153,-1.48012350591174,3.19272358718765,0.1064315618578,0.0189458876242485,0.140080289139013
-1.60134031923297,1950.9281100542,0.112770689717023,-1.9803357259992,-2.17284530720919,-1.5315396191527,-1.4406753483705,2.56955412511574,0.144429516306766,0.0230701856062316,0.125895753625591
-1.56554329897327,2126.39467123439,0.107748986894796,-1.92538834280222,-2.13615058820308,-1.65618239302919,-1.51178881153481,3.14491900774916,0.126426311601001,0.0230804300993246,0.141593387172291
-1.49330396355876,2092.22548660338,0.108416633255904,-1.8968570207496,-2.13330800281862,-1.90785395937427,-1.32629664196143,3.01022104815559,0.106245646458859,0.0218579031722454,0.13323548409757
-1.62418973748678,1988.01575934132,0.110916278808972,-1.88873456224479,-2.11043793880376,-1.89159056387351,-1.30187570728343,3.0091663058759,0.121470781588309,0.0269088196282266,0.104804827670269
-1.6625775711845,2084.0615252702,0.120643341049732,-1.83453555852317,-2.11703719647254,-1.74643442857357,-1.38179487434104,3.52882600459958,0.15705494029466,0.0220198433742168,0.114985250078405
-1.67010340364728,2184.20632517436,0.121132139506718,-1.95232915670639,-1.94397932421071,-1.84568024066372,-1.71338901745484,2.91155384361286,0.159826196666285,0.0215426778075499,0.0852576702909966
-1.63166646367792,2270.57604097132,0.128952658724488,-2.15260008978103,-1.7893477240497,-1.87351432416962,-1.90068446000365,3.9379064182788,0.176933401833082,0.0282660589296848,0.0786640239998203
-1.57785157125115,1971.66416406287,0.132328684742805,-2.09006584101231,-1.9481951796473,-1.87007816599175,-1.91086505942171,4.67853417898574,0.222068632611955,0.036862011265792,0.063857484066015
-1.54265004719624,1907.87093263435,0.122931895790756,-2.02200828255647,-2.04671744521929,-2.11390797598463,-1.91863193281473,4.46720488396373,0.21300915216143,0.040038995873076,0.0559239588351265
-1.62092982887627,2002.46608765208,0.116412877678831,-2.03676754572985,-2.11596481713857,-1.97573346876687,-1.96699880371994,4.02165066045221,0.149896199923398,0.0196968743096705,0.071210689160406
-1.49800888090183,2113.73522634889,0.116507824450924,-1.86346910302889,-2.3194177389418,-2.19015682792294,-2.15130098585409,5.46210596289088,0.1618923788706,0.0199826817434288,0.0743350039705469
-1.67371463408477,1892.38291961134,0.114325021187207,-1.71494724132287,-2.28324045401785,-2.26111881843765,-2.22790940418951,8.308413686908,0.208366371494842,0.0163324157849311,0.0819788524051437
-1.61712537198385,2001.22774806587,0.120459401579935,-1.72988144082376,-2.22881924786201,-2.20236258984105,-2.18658071015301,6.89820457007962,0.173784102242066,0.0229140699725853,0.0718783872848644
-1.57457452442584,2033.79984236504,0.117822635832009,-1.61250881373608,-2.17599221282153,-2.17831219198586,-2.23802686353769,5.746228836716,0.161665496883712,0.0260357612334316,0.0786508641978448
-1.58533204977582,2090.06878098374,0.113001696627766,-1.58294048000347,-2.12153402815455,-2.36960181990172,-2.25751765198596,7.05026926311542,0.192699333132154,0.0307336593691822,0.0874977000915483
-1.61306442701781,1859.58115052924,0.108782959806685,-1.5607495481392,-2.15156145637694,-2.512862940398,-2.33302256401152,7.45224124574488,0.19166281333507,0.0318343817493647,0.0762088951597512
-1.5762815680159,1981.3222798219,0.108602853065524,-1.63459417555486,-2.24559083367123,-2.51583492788711,-2.41722868126472,6.98455364466496,0.158546106460386,0.0269263830201273,0.100971460028695
-1.47323883314729,2075.80481354445,0.106678312565561,-1.74336116349161,-2.21684456203053,-2.71259557888287,-2.41165294234765,7.81559764618704,0.153522193864072,0.0309404554121382,0.102024037130989
-1.40886081017632,2144.59278330564,0.0964724129154321,-1.76892551443551,-2.05274102997698,-2.79691514234344,-2.69368039647608,11.9954144627988,0.168017710997499,0.0486453702960348,0.138500000575609
-1.27474866967304,2143.75079445795,0.100244508597631,-1.90721201382496,-2.05719027054873,-2.80083606476862,-2.63430171022045,8.34806167005944,0.181498816183228,0.0549117104982299,0.118743900347962
-1.27853401660274,2078.13622661277,0.10471908394308,-1.89324668499899,-2.12624836543858,-2.744776225376,-2.52562951269172,6.60937585449206,0.208898808926412,0.0397816628129252,0.0964662351439698
-1.30520817560557,1804.54561381259,0.10550586657746,-2.06282429338465,-1.88184172461992,-2.64670047746179,-2.51295106037773,8.02008604352216,0.161770315260663,0.0321061334817631,0.0867332842406072
-1.35366426352423,1939.34827361151,0.103980774402261,-1.89842060288153,-2.10409373920006,-2.54004161102013,-2.65171113641201,6.53753315933105,0.142759337779672,0.0289695235049607,0.0816272673483845
-1.26670459024646,2050.00129813616,0.0980498810600829,-2.00992192064144,-2.1059348453762,-2.65114515653594,-2.69515373663746,9.45908059110441,0.144747996471402,0.0283610461155789,0.07129246093217
-1.26101214167731,1873.42376638351,0.0957799425344425,-2.1306017984973,-1.95204786854891,-2.78095923794283,-2.60946209716448,8.91469981829036,0.146873124886042,0.0251691310318077,0.0748251312455376
-1.222580497678,1823.75962574072,0.0989488211999148,-2.29676768198598,-1.93156610848577,-2.84184013466058,-2.57469908948328,8.84401531822949,0.149975197641424,0.0304037639742739,0.0734530884039491
-1.06983549764172,1980.09193710575,0.101552610738885,-2.43494378105678,-1.86715875677777,-2.86085328600043,-2.59332666870916,8.03277191585102,0.149512159038137,0.0222436490632729,0.0872163831485081
-0.96811395095865,2098.26942104142,0.0979526333624289,-2.45826358695005,-1.96322485627745,-2.98640399830226,-2.6482287130151,7.63207316994672,0.139351726706956,0.0222351557770764,0.0878948359845642
-0.907538303620255,1842.57047916711,0.100840846668037,-2.46952948203922,-1.98380095222449,-3.17125754464026,-2.74216948537797,6.36903545181527,0.159217880197986,0.0195551375634649,0.0956241201687471
-0.905728480012242,1888.76824502121,0.0952217593804361,-2.63779454055416,-2.01415052851142,-3.18655861772503,-2.74471541455763,7.08466854729637,0.184897224462797,0.0216549012500826,0.0859279474808531
-0.883562260108491,2050.95108214062,0.0973663551516478,-2.59610437244972,-2.06998211075709,-3.01676101259582,-2.71571561600937,4.71496060852512,0.1540781802095,0.0256631429152169,0.0918785999034247
-0.958997138366879,2151.75551971847,0.0969235346256665,-2.52930621648844,-2.10064424176701,-2.82583509264058,-2.60621497011976,4.71622550037954,0.185165072391019,0.0313729697638928,0.0741097864536238
-0.876544512514768,1997.96315014236,0.102676207650974,-2.66224361362215,-2.07607371484193,-2.62293402787709,-2.4802093614738,3.80382077427384,0.22063043953987,0.0326825469761169,0.0800167965703032
-0.918052171433884,2056.03718095558,0.107735403623778,-2.70964073552886,-1.91979831397729,-2.66245681676753,-2.51318611798829,3.83149129796921,0.200462401957378,0.046252807826548,0.0895679777853969
-0.96472534284384,2168.55210201469,0.0913842437861786,-2.63947366463728,-1.91820028471416,-2.59846593119489,-2.73121712137435,3.98590042738539,0.194789905385849,0.0368331638320527,0.0688035321314768
-0.970477981887554,2214.74489553735,0.103755889135877,-2.53662427007625,-1.97880150034628,-2.60737445488376,-2.70991726155227,5.3996315082058,0.175912884666189,0.0305244968948449,0.0616629545096045
-0.844268747480289,2209.19391763045,0.0965260981591237,-2.48476929405181,-2.08806422529582,-2.6063451133261,-2.64989506416122,6.74724938267287,0.171800871034037,0.0467840232425845,0.063350331572195
-0.816200384915407,2232.5046642873,0.0906392767996179,-2.5285625863661,-2.16785724809162,-2.63014443937238,-2.73224587699462,6.16846542939761,0.213077817988202,0.0444853649727458,0.0589859189367802
-0.822338590220999,2119.8982234949,0.0979491619452216,-2.32637528698856,-2.09704734470456,-2.65918979416278,-2.81599599322975,7.68243057287613,0.160455419679373,0.0502897017828312,0.0665221844557287
-0.838359717873786,2086.83170921726,0.105300589642268,-2.26103811019041,-2.28177319237239,-2.65045484430385,-2.7841517237627,5.07303740367312,0.147307840155926,0.040301714894523,0.06676767747777
-0.807749500416904,1878.02583473957,0.115775947403754,-2.28232020522409,-2.31517327506385,-2.54955450360894,-2.72219282969862,5.24134278031146,0.17458949392558,0.0380910877881833,0.0559641801750847
-0.889224681686433,2029.33361029026,0.119097270476312,-2.31361136565655,-2.32059113166988,-2.34360586623749,-2.74189952667451,3.92277890979152,0.125155484794689,0.0433783170431839,0.0601819419220045
-0.650739514371168,1958.96082599301,0.130148346641937,-2.31601044194397,-2.28411672156104,-2.29244855146287,-2.85165067802684,3.51443218379508,0.116564296631667,0.0446180873077131,0.0529942427746836
-0.647601896067655,2183.66410230119,0.121220370021652,-2.44972314464098,-2.15769458103343,-2.37089349192884,-3.0314447016554,4.62171648232442,0.15036974636239,0.0593202569873342,0.0595086176796977
-0.615590587384537,2066.26428223578,0.104333086725488,-2.28991630771288,-2.06612981592766,-2.33906895570248,-3.12629230594981,3.71823217789026,0.107683626158008,0.0636640256857555,0.0708990526022111
-0.579735617528776,2156.16141233918,0.100471973535166,-2.20984866920167,-2.26632528923784,-2.19203103335538,-2.99252939364269,3.32123644386659,0.0716466851796656,0.0653100045644118,0.0816707112967759
-0.497515396910344,2183.60226310545,0.0933913968181978,-2.28154240122912,-2.39352693375966,-2.00348314912525,-2.95284536866785,3.7451925146945,0.0830607953863493,0.0916503410351583,0.0606764205800538
-0.588839665977691,1995.9835911286,0.11154768544253,-2.25266744019808,-2.43151400951423,-1.88156462373184,-3.09890640240558,2.60367082391702,0.0899601382285308,0.0661351235558616,0.076987530305911
-0.604781765164273,1983.07384713222,0.121059804769134,-2.15991501638497,-2.55690203822462,-1.93537250740443,-3.14110000346804,2.91962208273784,0.0795307727379483,0.0424270141959834,0.0775736371310364
-0.624623916338463,1981.73961173734,0.120839413716878,-2.17205985091473,-2.54473928029238,-1.91410820669045,-3.12701061930482,2.61152784233966,0.0849963054580872,0.0494626002624314,0.103411793891196
-0.630352358277725,1798.53656682996,0.117922189971055,-2.02947466908131,-2.65161172604219,-2.0643489709082,-3.14958473225248,2.76820946519122,0.083440248781045,0.0664263169937816,0.0854967360919211
-0.593006104959952,1811.97502789862,0.126073575591112,-1.97859783146787,-2.75697642331361,-2.01983925120671,-3.07240911107215,2.48787302231577,0.0546194750347126,0.0775090025237146,0.10640779906907
-0.59016098273297,1839.05642251303,0.13005852363507,-1.85017169048939,-2.72303196056265,-2.0525067453999,-3.21513786200204,2.18080393254652,0.0669321305146614,0.0567680301334585,0.109405969087498
-0.59785105562887,2138.15220287549,0.133047569376163,-1.85845824288849,-2.59122690291665,-1.96071422372601,-3.23213765254207,2.61907403245755,0.0637777182885407,0.0640483370115508,0.125325981099631
-0.619989687388813,1926.49385231656,0.133916709105231,-1.87182704181859,-2.49477181316612,-1.92760359221258,-2.9553977136498,2.25432537397548,0.0675260905051925,0.064860086929176,0.0969722279247343
-0.560878983417544,1957.62166966213,0.129891408609631,-1.64567268303691,-2.60031499467872,-2.00229223440841,-2.99017759452366,2.18421933469646,0.0736390701204024,0.0719271438940744,0.10607136625817
-0.559974602198166,2042.02176005505,0.126079457372063,-1.63745730948004,-2.6110658577989,-1.71201457393692,-2.86422580614529,2.06351667881718,0.0745038014394376,0.066721432206772,0.107469437913752
-0.48220584803454,2139.23256247594,0.13169751786921,-1.69486703876011,-2.69503784155692,-1.62839595205568,-2.85087611963289,1.69649836096807,0.0960569827306185,0.0780720536032406,0.129493269037136
-0.63423032120248,1755.43742833441,0.124282883446877,-1.77396381118237,-2.67664857653015,-1.7957548261651,-2.74973267320143,1.1727528897572,0.115267698314092,0.0661066133251545,0.136479850219064
-0.606798322653706,2150.34821318831,0.127972110454848,-1.91467008416431,-2.64921909296,-1.90012860090802,-2.60719918034911,1.41263622337387,0.109416432887468,0.0589253557108402,0.143784303562091
-0.623590854132998,1913.78376238039,0.130783586460574,-1.86101580399267,-2.66428117659758,-1.75433689625844,-2.73895886617267,1.55991389451847,0.0834599133154397,0.0672374843180004,0.148506839058392
-0.711339864140738,2334.76778274488,0.132170177822425,-1.84873841372897,-2.65077538991927,-1.67291203698009,-2.63815767370702,2.45669741977398,0.0757256669845783,0.0674282690951911,0.108341466307898
-0.67341573605853,1934.05946905907,0.137027901109318,-1.78612215642117,-2.59105840562041,-1.75321983047658,-2.88651360490993,2.45280110158172,0.088952615928593,0.0709918276914289,0.100221404863188
-0.726667149472604,2062.44200575183,0.139782826215584,-1.73446616833859,-2.64811801559395,-1.67385052398795,-2.81554409145651,2.13779449612847,0.100908264550507,0.0708900404135301,0.0824788908817137
-0.656287998960741,2020.98335096517,0.133764193512645,-1.72749471833396,-2.56632085307682,-1.7059361652045,-2.80788947345155,1.60550868876103,0.0950875122331438,0.0730318344678427,0.101686246669671
-0.578329304059614,1930.27894233512,0.139214210321138,-1.76008421083046,-2.63653949965518,-1.88380729212346,-2.91820971201241,1.34496597570268,0.0970170070588533,0.0993581563367192,0.088840184668378
-0.565897152332215,2199.29394019655,0.144563903269389,-1.81474049759072,-2.60306479274775,-2.04632749169128,-2.86464808582711,1.17034725509593,0.0826175704449923,0.0601513928624677,0.0767349205460702
-0.528034199307612,2056.08171135573,0.144178797807009,-1.90320344489978,-2.49842599830876,-2.00049958669889,-2.85383876996326,1.34010068017091,0.0800514213639032,0.0806400806622319,0.0773133537592899
-0.524407515472118,1698.92341347768,0.154027971454098,-1.83189401706428,-2.51137124705084,-2.0140270465309,-3.12806570571529,1.19701367215894,0.0781092010262016,0.114416317177126,0.0770554349956222
-0.43577149525309,2034.18146880228,0.146198826907396,-1.79721407493922,-2.51872242357522,-1.90076488847252,-3.01771657510158,0.87405724803689,0.0724292333575434,0.11497067725206,0.089576231630775
-0.381067566553972,1890.45791130492,0.141992333662014,-1.65277986385612,-2.58008040728977,-1.76958819860294,-3.11972695125449,0.69460003479459,0.0742877886643676,0.127319466280318,0.0972860531284798
-0.352758355242173,1835.74309605133,0.145791149752056,-1.79988374673287,-2.48422097402474,-1.71764792656637,-3.06428266273159,0.851968298863998,0.0687422583163621,0.110668655382675,0.0883429165990915
-0.344263488733029,2017.90190884315,0.149090330128507,-1.86217300613009,-2.41942783869878,-1.80216313276728,-3.04496437649506,1.14588141307468,0.086108418293429,0.0895980102974877,0.0979623614360581
-0.434827094604374,1969.59971260754,0.13967709924186,-1.8450651879151,-2.4017656649437,-1.79909391685337,-3.0497251031272,0.873888573910939,0.0713017892003722,0.08631221527473,0.0787093420568448
-0.448701564212694,2109.05696683098,0.131912005753302,-1.83199430702085,-2.41207378364521,-1.59999982234947,-2.89434546102064,1.03074645064,0.0940619160478612,0.0938856666493202,0.0999537791811398
-0.438339127698292,2237.29570133911,0.149712723089452,-1.75616685937005,-2.44538198216319,-1.54178839349528,-2.99878573332161,1.15727332425044,0.0908984110504044,0.0844859103076515,0.0979438437319448
-0.433333261841478,2068.5094194344,0.140206252820602,-1.90032263437797,-2.57892850292216,-1.37832024778402,-2.92760225395445,1.23465128229732,0.0782402121186113,0.0949310484510066,0.0887717081447089
-0.562889176060092,2022.52073217074,0.147678691617655,-1.80083655304486,-2.65436005469992,-1.49807097630939,-2.93954039929023,1.40317680907934,0.0969579874394282,0.0696391084286255,0.0837370732885462
-0.561689470719997,1959.02578663272,0.139079067112973,-1.70322462551906,-2.64539667237572,-1.56408058125936,-3.16407277501198,1.69969571523509,0.100886725271194,0.060151375053407,0.0931016557736626
-0.565980117423711,2091.02385242658,0.138676929958949,-1.55886358245164,-2.7700361005109,-1.50624969160775,-3.00526259469271,1.55663219267566,0.133406856539026,0.0616498011593882,0.120217558286155
-0.55190758985499,1920.4599009916,0.134475519378768,-1.54361033709726,-2.78130112646384,-1.59240219009396,-3.0781855186486,1.7815148740951,0.179545167895362,0.0566706065324718,0.128427940622971
